X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-63.6608812439999,44.7464473580001,4725,Bedford Range,Bedford Range,,Canadian Forces Range and/or Training Area (C.F.T.A.),,50000,Military area//Réserve militaire
-65.2338597089999,44.362335224,4726,Lantern Rock,Lantern Rock,,Rock,,50000,Shoal//Haut-fond
-65.3092157689999,44.8223452350001,4727,Lieu historique national du Canada Bloody Creek,Lieu historique national du Canada Bloody Creek,,National Historic Site,,50000,Conservation area//Zone de préservation
-65.289270809,44.313994216,4728,Peskowesk Lake,Peskowesk Lake,,Lake,,1000000,Lake//Lac
-63.63808125,44.6807192890001,4729,Parfait Bank,Parfait Bank,,Bank,,50000,Shoal//Haut-fond
-59.812258903,43.9503007100001,4730,Bald Dune 4,,,,,4999,Mountain//Mont
-63.661412161,44.7150893290001,4731,Chicken Rocks,Chicken Rocks,,Rocks,,50000,Shoal//Haut-fond
-64.799837623,43.8605941450001,4732,Whaleback,Whaleback,,Rock,,50000,Shoal//Haut-fond
-63.613840217,44.635363323,4733,Melville Island,Melville Island,,Island,,50000,Island//Île
-64.2632825159999,45.1731913730001,4734,Western Bar,Western Bar,,Bar,,50000,Shoal//Haut-fond
-64.8890636359999,43.824045138,4735,Sandy Bay Beach,Sandy Bay Beach,,Beach,,50000,Beach//Plage
-63.64423426,44.638713325,4736,First Chain Lake,First Chain Lake,,Lake,,50000,Lake//Lac
-64.832696555,43.8336470940001,4737,Harbour Rocks,Harbour Rocks,,Rocks,,50000,Shoal//Haut-fond
-65.588504857,43.553301011,4738,Hog Island,Hog Island,,Island,,50000,Island//Île
-63.521590106,44.6318443120001,4739,Shearwater,Shearwater,,Community,,50000,Unincorporated area//Lieu non organisé
-65.283936727,44.4017392150001,4740,Moose Island,Moose Island,,Island,,50000,Island//Île
-63.6505772039999,44.6876072650001,4741,Jonquière Bank,Jonquière Bank,,Bank,,50000,Shoal//Haut-fond
-63.541178174,44.624118294,4742,Ives Point,Ives Point,,Point,,50000,Cape//Cap
-65.224927743,44.3870872100001,4743,Bear Island,Bear Island,,Island,,50000,Island//Île
-65.106012657,44.3531801760001,4744,Pollock Lake,Pollock Lake,,Lake,,50000,Lake//Lac
-65.2964848399999,44.472716215,4745,Little Cook Lake,Little Cook Lake,,Lake,,50000,Lake//Lac
-64.268453469,45.14009134,4746,Boot Island,Boot Island,,Island,,1000000,Island//Île
-64.848884556,43.845777157,4747,Lily Lake,Lily Lake,,Lake,,50000,Lake//Lac
-63.5301752199999,44.627117271,4748,Indian Point,Indian Point,,Point,,50000,Cape//Cap
-65.479902792,43.508522021,4749,Northwest Creek,Northwest Creek,,Creek,,50000,Bay//Baie
-63.6622012719999,44.7171652980001,4750,Spruce Island,Spruce Island,,Island,,50000,Island//Île
-63.6048991919999,44.6787103120001,4751,Norris Cove,Norris Cove,,Cove,,50000,Bay//Baie
-65.4746177339999,43.4973320610001,4752,Port La Tour,Port La Tour,,Community,,1000000,Unincorporated area//Lieu non organisé
-60.0136523699999,43.9301978250001,4753,Bartonia West,,,,,4999,Lake//Lac
-64.8082205869999,43.844516092,4754,Black Point,Black Point,,Point,,1000000,Cape//Cap
-65.3315037839999,44.4607742520001,4755,Torment Brook,Torment Brook,,Brook,,50000,River//Cours d'eau
-65.578398823,43.5676530270001,4756,Barrington River,Barrington River,,River,,1000000,River//Cours d'eau
-62.654467986,45.6106004760001,4757,Rear Brook,Rear Brook,,Brook,,50000,River//Cours d'eau
-65.766008915,44.630086222,4758,Holdsworth Brook,Holdsworth Brook,,Brook,,50000,River//Cours d'eau
-65.462806819,43.48196403,4759,Calf Ledge,Calf Ledge,,Ledge,,50000,Shoal//Haut-fond
-65.7447279209999,44.6050672040001,4760,Robinsons Point,Robinsons Point,,Point,,50000,Cape//Cap
-60.0079648719999,43.928952607,4761,West 1,,,,,4999,Lake//Lac
-65.232000823,44.4872092190001,4762,Dukeshires Upper Falls,Dukeshires Upper Falls,,Falls,,50000,Falls//Chute
-64.2782674979999,45.0910703590001,4763,Deep Hollow Brook,Deep Hollow Brook,,Brook,,50000,River//Cours d'eau
-64.4132625079999,45.1874903680001,4764,Hubbards Brook,Hubbards Brook,,Brook,,50000,River//Cours d'eau
-65.294365741,44.393514231,4765,Atkins Meadow Brook,Atkins Meadow Brook,,Brook,,50000,River//Cours d'eau
-63.67019923,45.8754635010001,4766,Pugwash Point,Pugwash Point,,Point,,50000,Cape//Cap
-63.365193131,45.4001874360001,4767,Crowes Mills,Crowes Mills,,Community,,250000,Unincorporated area//Lieu non organisé
-65.3073887479999,44.2798632290001,4768,Beaverskin Brook,Beaverskin Brook,,Brook,,50000,River//Cours d'eau
-60.0473328319999,43.9342941360001,4769,Old Nova Scotia Mines Camp,,,Historic Feature,,4999,
-65.463605819,43.4922840510001,4770,Gooseberry Island,Gooseberry Island,,Island,,50000,Island//Île
-63.6021492579999,44.664850281,4771,Hydrostone,Hydrostone,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-63.568146204,44.6103863330001,4772,Spectacle Island,Spectacle Island,,Island,,50000,Island//Île
-63.6991542229999,44.747044348,4773,Marsh Lake,Marsh Lake,,Lake,,50000,Lake//Lac
-61.0142677709999,45.339666865,4774,The Tittle,The Tittle,,Tittle,,50000,Sea feature//Entité maritime
-65.4517678029999,43.49602408,4775,Barrel Rock,Barrel Rock,,Rock,,50000,Shoal//Haut-fond
-63.5194361389999,44.610322296,4776,McNabs Island,McNabs Island,,Island,,1000000,Island//Île
-62.639368883,45.6105294560001,4777,Trenton,Trenton,,Town,,1000000,Town//Ville
-62.726125977,45.662401474,4778,West River of Pictou,West River of Pictou,,River,,1000000,River//Cours d'eau
-63.67264123,44.713745347,4779,Mill Cove,Mill Cove,,Cove,,50000,Bay//Baie
-65.246955788,44.400552223,4780,Slapfoot Beach,Slapfoot Beach,,Beach,,50000,Beach//Plage
-63.6199532379999,44.6184373360001,4781,Catamaran Pond,Catamaran Pond,,Pond,,50000,Lake//Lac
-63.511906239,44.6003932830001,4782,Strawberry Hill,Strawberry Hill,,Hill,,50000,Mountain//Mont
-65.338528788,44.4197312520001,4783,Atkins Meadows,Atkins Meadows,,Meadows,,50000,Low vegetation//Végétation basse
-64.836684594,43.91511712,4784,Willow Cove,Willow Cove,,Cove,,50000,Bay//Baie
-64.3111243979999,44.3780942120001,4785,St. John's Anglican Church National Historic Site of Canada,St. John's Anglican Church National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-64.435757528,45.132904323,4786,Canard,Canard,,Community,,250000,Unincorporated area//Lieu non organisé
-65.4381968549999,44.354578217,4787,Poplar Lake,Poplar Lake,,Lake,,250000,Lake//Lac
-63.406450107,45.4048704210001,4788,Lightbody Brook,Lightbody Brook,,Brook,,50000,River//Cours d'eau
-65.219307731,44.340460185,4789,Western Run,Western Run,,Run,,50000,Rapids//Rapide
-63.554928146,44.5765403180001,4790,Powers Pond,Powers Pond,,Pond,,50000,Lake//Lac
-64.333317537,45.1225733520001,4791,Ransom Creek,Ransom Creek,,Creek,,50000,River//Cours d'eau
-63.573435224,44.647983309,4792,Province House National Historic Site of Canada,Province House National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-64.715062535,44.0385591260001,4793,Liverpool Town Hall National Historic Site of Canada,Liverpool Town Hall National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-63.619735228,44.705198297,4794,Wrights Brook,Wrights Brook,,Brook,,50000,River//Cours d'eau
-65.146551711,44.435739191,4795,Beaverhead Lake,Beaverhead Lake,,Lake,,50000,Lake//Lac
-65.301731714,44.4076842330001,4796,Cashman Meadow Brook,Cashman Meadow Brook,,Brook,,50000,River//Cours d'eau
-65.247702713,44.5068552600001,4797,Flat Run,Flat Run,,Run,,50000,River//Cours d'eau
-63.5775751479999,44.6700453230001,4798,Dartmouth,Dartmouth,,Metropolitan Area,,7500000,Unincorporated area//Lieu non organisé
-64.3782435479999,45.1743473490001,4799,Vaughn Brook,Vaughn Brook,,Brook,,50000,River//Cours d'eau
-64.7683385939999,43.9152321510001,4800,Halibut Head,Halibut Head,,Head,,50000,Cape//Cap
-63.592908189,44.7192723480001,4801,Enchanted Lake,Enchanted Lake,,Lake,,50000,Lake//Lac
-65.974452952,43.8548690800001,4802,Lieu historique national du Canada du Palais-de-Justice-et-Prison-du-Canton-d'Argyle,Lieu historique national du Canada du Palais-de-Justice-et-Prison-du-Canton-d'Argyle,,National Historic Site,,50000,Conservation area//Zone de préservation
-64.771710523,43.8959521130001,4803,Schooner Cove,Schooner Cove,,Cove,,50000,Bay//Baie
-64.810225531,43.843152117,4804,Little Ball Rock,Little Ball Rock,,Rock,,50000,Shoal//Haut-fond
-65.3885288399999,44.2679172050001,4805,Duck Pond Lake,Duck Pond Lake,,Lake,,50000,Lake//Lac
-63.692066263,44.6866252630001,4806,Charlies Pond,Charlies Pond,,Pond,,50000,Lake//Lac
-65.384563795,44.323580168,4807,Lucifee Brook,Lucifee Brook,,Brook,,50000,River//Cours d'eau
-63.559335242,44.641059313,4808,Georges Island,Georges Island,,Island,,50000,Island//Île
-63.632473191,44.6683033300001,4809,Fairview Cove,Fairview Cove,,Cove,,50000,Bay//Baie
-65.221495795,44.2804332090001,4810,Mud Lake,Mud Lake,,Lake,,50000,Lake//Lac
-64.8337356389999,43.824552123,4811,Isaacs Harbour,Isaacs Harbour,,Harbour,,50000,Bay//Baie
-64.821643847,43.9088106240001,4812,Carters River,Carters River,,River,,50000,River//Cours d'eau
-65.432292815,44.2974371620001,4813,Beverley Lake,Beverley Lake,,Lake,,250000,Lake//Lac
-63.667463297,45.862085489,4814,Stevens Point,Stevens Point,,Point,,50000,Cape//Cap
-63.5996231839999,44.5964032530001,4815,Roachs Pond,Roachs Pond,,Pond,,50000,Lake//Lac
-63.671826251,44.681522343,4816,Wedgewood,Wedgewood,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-65.467855829,44.4314462190001,4817,Horseshoe Lake,Horseshoe Lake,,Lake,,50000,Lake//Lac
-63.5555542079999,44.5958423390001,4818,York Redoubt National Historic Site of Canada,York Redoubt National Historic Site of Canada,,National Historic Site,,1000000,Conservation area//Zone de préservation
-63.559360179,44.64126229,4819,Lieu historique national du Canada de l'Île-Georges,Lieu historique national du Canada de l'Île-Georges,,National Historic Site,,1000000,Conservation area//Zone de préservation
-65.240148709,44.2593652190001,4820,Beaver Lake,Beaver Lake,,Lake,,50000,Lake//Lac
-64.831082624,43.8852991470001,4821,Deep Lake,Deep Lake,,Lake,,50000,Lake//Lac
-63.6766821959999,44.6739553190001,4822,Little Belchers Pond,Little Belchers Pond,,Pond,,50000,Lake//Lac
-65.333467812,44.345755169,4823,Ben Lake,Ben Lake,,Lake,,50000,Lake//Lac
-64.3090163699999,44.376880235,4824,Knaut-Rhuland House National Historic Site of Canada,Knaut-Rhuland House National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-59.7132167839999,44.0087742440001,4825,East Spit,East Spit,,Spit,,4999,Cape//Cap
-65.4664957699999,43.479964072,4826,Southwest Creek,Southwest Creek,,Creek,,50000,Bay//Baie
-63.6870332989999,45.8384964960001,4827,Peers Creek,Peers Creek,,Creek,,50000,River//Cours d'eau
-64.9054763569999,43.8711397280001,4828,Refuge d'oiseaux de Port-Joli,Refuge d'oiseaux de Port-Joli,,Migratory Bird Sanctuary,,1000000,Conservation area//Zone de préservation
-63.573381161,44.6919333120001,4829,Martin Lake,Martin Lake,,Lake,,50000,Lake//Lac
-64.3464334179999,44.3004601820001,4830,Parks Cove,Parks Cove,,Cove,,50000,Bay//Baie
-60.0536569299999,43.9359092340001,4831,Old Main West,,,Historic Feature,,4999,
-64.301488493,44.38185822,4832,Back Harbour,Back Harbour,,Harbour,,50000,Bay//Baie
-64.830875587,43.795780091,4833,Little Hope Shoal,Little Hope Shoal,,Shoal,,50000,Shoal//Haut-fond
-63.5714622099999,44.643441334,4834,Lieu historique national du Canada de l'Hôtel-du-Gouverneur,Lieu historique national du Canada de l'Hôtel-du-Gouverneur,,National Historic Site,,50000,Conservation area//Zone de préservation
-65.5237378909999,44.730109242,4835,Allains Creek,Allains Creek,,Community,,250000,Unincorporated area//Lieu non organisé
-63.6558532609999,44.6712623380001,4836,Bridgeview,Bridgeview,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-63.565980123,44.5822042880001,4837,West Pine Island Pond,West Pine Island Pond,,Pond,,50000,Lake//Lac
-63.559360179,44.64126229,4838,Georges Island National Historic Site of Canada,Georges Island National Historic Site of Canada,,National Historic Site,,1000000,Conservation area//Zone de préservation
-63.6232322019999,44.627379284,4839,Cowie Hill,Cowie Hill,,Hill,,50000,Mountain//Mont
-65.5189059149999,44.7437382420001,4840,Annapolis Royal,Annapolis Royal,,Town,,7500000,Town//Ville
-63.663965721,45.8487176080001,4841,Oxley Point,Oxley Point,,Point,,50000,Cape//Cap
-64.2849464999999,45.1359923640001,4842,The Guzzle,The Guzzle,,Guzzle,,50000,Channel//Chenal
-60.0050005639999,43.935770029,4843,Main Station,,,,,4999,Valley//Vallée
-63.6079141449999,44.6285083060001,4844,Jollimore,Jollimore,,Urban Community,,250000,Unincorporated area//Lieu non organisé
-64.82295457,43.908310124,4845,Carters Beach,Carters Beach,,Beach,,50000,Beach//Plage
-63.5805541249999,44.647231311,4846,Halifax Citadel National Historic Site of Canada,Halifax Citadel National Historic Site of Canada,,National Historic Site,,1000000,Conservation area//Zone de préservation
-65.518887808,44.7413982480001,4847,Charles Fort National Historic Site of Canada,Charles Fort National Historic Site of Canada,,National Historic Site,,1000000,Conservation area//Zone de préservation
-63.4373662409999,45.3902534320001,4848,MacElmons Pond,MacElmons Pond,,Pond,,50000,Lake//Lac
-63.58697626,44.651717282,4849,Lieu historique national du Canada de la salle d'exercices de Halifax,Lieu historique national du Canada de la salle d'exercices de Halifax,,National Historic Site,,50000,Conservation area//Zone de préservation
-64.322123436,45.1341193820001,4850,Long Island,Long Island,,Island,,250000,Island//Île
-64.3315874589999,45.1338483160001,4851,Long Island Head,Long Island Head,,Head,,250000,Cape//Cap
-65.2442368179999,44.379881207,4852,Kejimkujik Lake,Kejimkujik Lake,,Lake,,1000000,Lake//Lac
-63.5855832089999,44.6557913250001,4853,Lieu historique national du Canada de l'Église «Little Dutch»,Lieu historique national du Canada de l'Église «Little Dutch»,,National Historic Site,,50000,Conservation area//Zone de préservation
-65.9798269999999,43.848386137,4854,The Narrows,The Narrows,,Narrows,,50000,Channel//Chenal
-59.782820296,43.956609427,4855,East Light,,,Lighthouse,,4999,Marine navigation feature//Entité de navigation maritime
-65.530719916,44.7597592880001,4856,Champ de tir et champ de manoeuvre Granville Ferry,Champ de tir et champ de manoeuvre Granville Ferry,,Canadian Forces Range and/or Training Area (C.F.T.A.),,50000,Military area//Réserve militaire
-63.5638142179999,44.586820297,4857,Upper Mud Pond,Upper Mud Pond,,Pond,,50000,Lake//Lac
-62.6252939189999,45.5398544870001,4858,Mountville,Mountville,,Community,,50000,Unincorporated area//Lieu non organisé
-60.01034649,43.929204278,4859,Bartonia East,,,,,4999,Lake//Lac
-65.221348739,44.3904921860001,4860,Grass Island,Grass Island,,Island,,50000,Island//Île
-65.333146841,44.3057961920001,4861,Beaverskin Lake,Beaverskin Lake,,Lake,,50000,Lake//Lac
-63.5674522689999,44.609159269,4862,Island Cove,Island Cove,,Cove,,50000,Bay//Baie
-63.279845108,45.3649684710001,4863,Truro,Truro,,Town,,7500000,Town//Ville
-62.7327199069999,45.671628517,4864,Browns Point,Browns Point,,Neighbourhood,,50000,Unincorporated area//Lieu non organisé
-63.6657652929999,45.85359056,4865,Lieu historique national du Canada Thinkers'Lodge,Lieu historique national du Canada Thinkers'Lodge,,National Historic Site,,50000,Conservation area//Zone de préservation
-65.581595799,43.573309034,4866,Phils Falls,Phils Falls,,Falls,,50000,Falls//Chute
-62.705853884,45.6757395170001,4867,Lieu historique national du Canada de la Gare-de-l'Intercolonial-à-Pictou,Lieu historique national du Canada de la Gare-de-l'Intercolonial-à-Pictou,,National Historic Site,,50000,Conservation area//Zone de préservation
-64.3889565699999,45.1385403560001,4868,Lower Canard,Lower Canard,,Community,,250000,Unincorporated area//Lieu non organisé
-65.232852797,44.331118175,4869,North Cranberry Lake,North Cranberry Lake,,Lake,,50000,Lake//Lac
-64.818774536,43.9064451190001,4870,Carters Beach,Carters Beach,,Protected Beach,,50000,Conservation area//Zone de préservation
-65.180321705,44.283097207,4871,Peskowesk Brook,Peskowesk Brook,,Brook,,50000,River//Cours d'eau
-64.895276645,43.8137540870001,4872,Sandy Bay Landings,Sandy Bay Landings,,Landing,,50000,Unincorporated area//Lieu non organisé
-64.444477574,45.121592365,4873,Beau Dyke,Beau Dyke,,Dyke,,50000,Miscellaneous//Divers
-63.710001275,45.8488885140001,4874,West Pugwash,West Pugwash,,Community,,250000,Unincorporated area//Lieu non organisé
-63.6767412999999,45.853831503,4875,Fox Point,Fox Point,,Point,,50000,Cape//Cap
-62.6741558799999,45.5283254550001,4876,Riverton,Riverton,,Community,,50000,Unincorporated area//Lieu non organisé
-63.6143092419999,44.6678612860001,4877,Convoy Place,Convoy Place,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-65.2788628119999,44.454246201,4878,The Narrows,The Narrows,,Narrows,,50000,Channel//Chenal
-63.533225165,44.6138502360001,4879,Finlay Cove,Finlay Cove,,Cove,,50000,Bay//Baie
-63.387372182,45.413616447,4880,Beaver Brook,Beaver Brook,,Brook,,50000,River//Cours d'eau
-65.240925783,44.4002302370001,4881,Bull Cove,Bull Cove,,Cove,,50000,Bay//Baie
-62.640836867,45.6079845080001,4882,Smelt Brook,Smelt Brook,,Brook,,50000,River//Cours d'eau
-60.01806132,43.9304842510001,4883,Big Pond,,,,,4999,Lake//Lac
-64.270097439,45.1536833650001,4884,Stoney Bar,Stoney Bar,,Bar,,50000,Beach//Plage
-63.6186801919999,44.6745013130001,4885,Africville National Historic Site of Canada,Africville National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-63.5489971649999,44.5732842780001,4886,The Reef,The Reef,,Reef,,50000,Shoal//Haut-fond
-65.396989869,44.4928632260001,4887,Joudrey Lake,Joudrey Lake,,Lake,,50000,Lake//Lac
-60.0050005639999,43.935770029,4888,Main Station,,,,,4999,Mountain//Mont
-65.1603746489999,44.3601832140001,4889,McGinty Lake,McGinty Lake,,Lake,,50000,Lake//Lac
-59.923927702,43.9332725580001,4890,Sparrow,,,,,4999,Lake//Lac
-64.3345353949999,44.289467222,4891,Creaser Point,Creaser Point,,Point,,50000,Cape//Cap
-65.2214887329999,44.344516169,4892,Hemlock Island,Hemlock Island,,Island,,50000,Island//Île
-63.5551661759999,44.5806773130001,4893,Lower Mud Pond,Lower Mud Pond,,Pond,,50000,Lake//Lac
-63.453882193,45.4586944170001,4894,Totten Brook,Totten Brook,,Brook,,250000,River//Cours d'eau
-64.848741584,43.822255092,4895,Boyds Beach,Boyds Beach,,Beach,,50000,Beach//Plage
-63.400602216,45.4079634060001,4896,Staples Brook,Staples Brook,,Brook,,250000,River//Cours d'eau
-65.2601007059999,44.2356151550001,4897,Sand Brook,Sand Brook,,Brook,,50000,River//Cours d'eau
-63.614840305,45.8747295370001,4898,Upper Gulf Shore,Upper Gulf Shore,,Locality,,250000,Unincorporated area//Lieu non organisé
-65.2903917359999,44.3938792000001,4899,Glode Point,Glode Point,,Point,,50000,Cape//Cap
-64.2938393979999,44.3803642670001,4900,Cooks Point,Cooks Point,,Point,,50000,Cape//Cap
-64.135276453,44.9958423310001,4901,Lieu historique national du Canada du Fort-Edward,Lieu historique national du Canada du Fort-Edward,,National Historic Site,,1000000,Conservation area//Zone de préservation
-65.452575786,43.4921320380001,4902,Page Island,Page Island,,Island,,50000,Island//Île
-63.6657652929999,45.85359056,4903,Thinkers' Lodge National Historic Site of Canada,Thinkers' Lodge National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-65.185689742,44.4187681930001,4904,Mud Pond,Mud Pond,,Pond,,50000,Lake//Lac
-65.223688684,44.286444203,4905,Little Peskowesk Lake,Little Peskowesk Lake,,Lake,,50000,Lake//Lac
-63.574930217,44.612685335,4906,Purcells Cove,Purcells Cove,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-63.6202102569999,44.632097292,4907,Cowie Hill,Cowie Hill,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-63.6142092759999,44.633805282,4908,Melville Cove,Melville Cove,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-64.4012125469999,45.0980483550001,4909,Farnham Creek,Farnham Creek,,Creek,,50000,River//Cours d'eau
-65.586813776,43.579318071,4910,Chris Falls,Chris Falls,,Falls,,50000,Falls//Chute
-63.590649158,44.6474102760001,4911,Halifax,Halifax,,Metropolitan Area,,30000000,Unincorporated area//Lieu non organisé
-64.216710446,45.101069389,4912,Blue Beach,Blue Beach,,Beach,,50000,Beach//Plage
-65.261191713,44.402882183,4913,Jeremys Bay,Jeremys Bay,,Bay,,250000,Bay//Baie
-65.3107017999999,44.428518216,4914,Channel Lake,Channel Lake,,Lake,,250000,Lake//Lac
-65.351210766,44.3013261850001,4915,Pebbleloggitch Lake,Pebbleloggitch Lake,,Lake,,50000,Lake//Lac
-64.790753641,43.921669121,4916,Spectacle Ledge,Spectacle Ledge,,Ledge,,50000,Shoal//Haut-fond
-64.310259457,44.3921022440001,4917,First Peninsula,First Peninsula,,Peninsula,,250000,Cape//Cap
-62.6247168789999,45.5720054220001,4918,Priestville,Priestville,,Community,,250000,Unincorporated area//Lieu non organisé
-63.700249287,44.7344652880001,4919,Sandy Lake,Sandy Lake,,Lake,,250000,Lake//Lac
-65.2513867289999,44.3657732410001,4920,Dark Island,Dark Island,,Island,,50000,Island//Île
-62.657397969,45.599218498,4921,The Meadows,The Meadows,,Neighbourhood,,50000,Unincorporated area//Lieu non organisé
-63.693901275,44.726004302,4922,Killarney,Killarney,,Dispersed Rural Community,,50000,Unincorporated area//Lieu non organisé
-64.82081965,43.873337129,4923,Basin Lake,Basin Lake,,Lake,,50000,Lake//Lac
-64.4556495149999,45.174412358,4924,Ells Brook,Ells Brook,,Brook,,50000,River//Cours d'eau
-64.355711379,44.2805982260001,4925,Bull Cove,Bull Cove,,Cove,,50000,Bay//Baie
-64.335269485,44.2931452460001,4926,Ritcey Cove,Ritcey Cove,,Cove,,50000,Bay//Baie
-60.99620727,45.3374174520001,4927,Canso,Canso,,Community,,7500000,Unincorporated area//Lieu non organisé
-65.5164448089999,44.741665245,4928,Annapolis County Court House National Historic Site of Canada,Annapolis County Court House National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-63.602799212,44.6643902550001,4929,Hydrostone District National Historic Site of Canada,Hydrostone District National Historic Site of Canada,,National Historic Site,,50000,Conservation area//Zone de préservation
-65.466115784,43.506752051,4930,Seal Point,Seal Point,,Point,,50000,Cape//Cap
-64.3256344549999,45.097597324,4931,Lower Wolfville,Lower Wolfville,,Community,,250000,Unincorporated area//Lieu non organisé
-63.6107532349999,44.697971357,4932,Sheppards Island,Sheppards Island,,Island,,50000,Island//Île
-60.023906785,43.9317164600001,4933,Mummichug 2,,,,,4999,Lake//Lac
-65.326948817,44.5037022610001,4934,Stave Lake,Stave Lake,,Lake,,50000,Lake//Lac
-64.257444479,45.1004093670001,4935,Avonport,Avonport,,Community,,1000000,Unincorporated area//Lieu non organisé
-65.300945777,44.3364292480001,4936,Duck Pond,Duck Pond,,Pond,,50000,Lake//Lac
-65.190070726,44.3823582590001,4937,Ford Island,Ford Island,,Island,,50000,Island//Île
-59.999218204,43.931689771,4938,Pine East,,,,,4999,Lake//Lac
-64.813543543,43.848065085,4939,St Catherines River Beach,St Catherines River Beach,,Protected Beach,,50000,Conservation area//Zone de préservation
-63.569813176,44.621527326,4940,Prince of Wales Tower National Historic Site of Canada,Prince of Wales Tower National Historic Site of Canada,,National Historic Site,,1000000,Conservation area//Zone de préservation
-65.6328778509999,44.7110052420001,4941,Croscup Brook,Croscup Brook,,Brook,,50000,River//Cours d'eau
-63.5749912369999,44.605943272,4942,Purcells Pond,Purcells Pond,,Pond,,50000,Lake//Lac
-63.5925431809999,44.710387338,4943,Black Lake,Black Lake,,Lake,,50000,Lake//Lac
-63.473809159,45.442593453,4944,Debert Range,Debert Range,,Canadian Forces Range and/or Training Area (C.F.T.A.),,50000,Military area//Réserve militaire
-65.626329847,44.7118112570001,4945,Dixon Brook,Dixon Brook,,Brook,,50000,River//Cours d'eau
-65.523416889,44.7507182960001,4946,Granville Ferry,Granville Ferry,,Community,,250000,Unincorporated area//Lieu non organisé
-65.579579844,43.566735077,4947,Lieu historique national du Canada Vieux-Temple-de-Barrington,Lieu historique national du Canada Vieux-Temple-de-Barrington,,National Historic Site,,50000,Conservation area//Zone de préservation
-63.63884121,44.6216433320001,4948,Long Lake,Long Lake,,Lake,,250000,Lake//Lac
-64.450437552,45.1351103310001,4949,Dewey Creek Wildlife Management Area,Dewey Creek Wildlife Management Area,,Provincial Wildlife Management Area,,1000000,Conservation area//Zone de préservation
-64.382490515,45.069609343,4950,Wolfville Ridge,Wolfville Ridge,,Ridge,,50000,Mountain//Mont
-63.689191228,44.6656793160001,4951,Birch Cove Lakes,Birch Cove Lakes,,Lakes,,250000,Lake//Lac
-63.6840182399999,44.6747622880001,4952,Bad Luck Falls,Bad Luck Falls,,Falls,,50000,Falls//Chute
-65.5192948229999,44.744604301,4953,Lieu historique national du Canada de l'Auberge-Sinclair / Hôtel-Farmer's,Lieu historique national du Canada de l'Auberge-Sinclair / Hôtel-Farmer's,,National Historic Site,,50000,Conservation area//Zone de préservation
-63.5732731639999,44.6444503020001,4954,Lieu historique national du Canada de la Basilique-St. Mary,Lieu historique national du Canada de la Basilique-St. Mary,,National Historic Site,,50000,Conservation area//Zone de préservation
-60.030931778,43.9302321850001,4955,West Light Crossing,,,Crossing,,4999,Road feature//Entité routière
-59.8760322049999,43.930541814,4956,No3 East,,,,,4999,Lake//Lac
-64.3377574369999,44.2741162350001,4957,Oxners Head,Oxners Head,,Head,,50000,Cape//Cap
-63.637845286,44.7186742910001,4958,Shaffelburgh Hill,Shaffelburgh Hill,,Hill,,50000,Mountain//Mont
-63.6755602759999,44.7139812930001,4959,Moirs Pond,Moirs Pond,,Pond,,50000,Lake//Lac
-65.167254683,44.4249292390001,4960,Minard Lake,Minard Lake,,Lake,,250000,Lake//Lac
-63.636518274,44.633365273,4961,Hail Pond,Hail Pond,,Pond,,50000,Lake//Lac
-65.20693176,44.3574422520001,4962,Snake Lake,Snake Lake,,Lake,,50000,Lake//Lac
-64.135675377,44.992879336,4963,Windsor,Windsor,,Town,,7500000,Town//Ville
-65.2930547519999,44.386120233,4964,Lieu historique national du Canada Kejimkujik,Lieu historique national du Canada Kejimkujik,,National Historic Site,,1000000,Conservation area//Zone de préservation
-63.623468213,44.7038293250001,4965,Rent Point,Rent Point,,Point,,50000,Cape//Cap
-65.586001825,43.5752760600001,4966,West Branch,West Branch,,Branch,,50000,River//Cours d'eau
-59.8403168999999,43.9359392010001,4967,Bare Legged Cove,,,Cove,,4999,Bay//Baie
-63.629836177,44.6011293060001,4968,Leiblin Park,Leiblin Park,,Urban Community,,50000,Unincorporated area//Lieu non organisé
-65.982338022,43.848424122,4969,Green Point,Green Point,,Point,,50000,Cape//Cap
-63.576746224,44.688922317,4970,Albro Lake,Albro Lake,,Lake,,50000,Lake//Lac
-65.379376774,44.4961292470001,4971,Spar Lake,Spar Lake,,Lake,,50000,Lake//Lac
-63.597885172,44.6101952390001,4972,Colpitt Lake,Colpitt Lake,,Lake,,50000,Lake//Lac
